ticker,time,tradeDirection,-4,-3,-2,-1,0,1,2,3,Return
603990.SH,104700,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997251992305579,0.0
300363.SZ,105000,1.0,0.999244142101285,1.0,1.0,0.99848828420257,1.0,1.000755857898715,1.00302343159486,1.00302343159486,-0.0030143180105500766
600830.SH,105100,1.0,0.9968782518210199,0.9989594172736733,0.9989594172736733,0.9979188345473465,1.0,0.9989594172736733,0.9989594172736733,0.9979188345473465,0.002085505735140769
603901.SH,105100,1.0,0.9921524663677129,0.9921524663677129,0.9910313901345291,0.9910313901345291,1.0,1.0156950672645741,1.022421524663677,1.0190582959641254,-0.018701870187018743
300606.SZ,105200,1.0,0.9993975903614457,0.9993975903614457,0.9993975903614457,0.9996987951807227,1.0,1.0,1.002710843373494,1.002710843373494,-0.002703514568939469
603519.SH,105200,1.0,0.9906933457422057,0.9906933457422057,0.9906933457422057,0.9906933457422057,1.0,1.0,1.0418799441600746,1.0265239646347137,0.0
002856.SZ,105400,1.0,0.9972930295510941,0.9972930295510941,0.9972930295510941,0.9986465147755471,1.0,0.9995488382585158,0.9993232573877735,1.0009023234829686,0.0004513653802753481
601798.SH,105900,1.0,0.998945147679325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
002514.SZ,110000,1.0,0.9974293059125964,0.9987146529562981,0.9987146529562981,0.9987146529562981,1.0,1.0012853470437018,1.0025706940874035,1.0038560411311053,-0.003841229193341733
002712.SZ,110000,1.0,1.0008695652173913,1.0008695652173913,1.0008695652173913,1.0008695652173913,1.0,1.0,1.0008695652173913,1.0008695652173913,0.0
300566.SZ,110000,1.0,0.9957761351636747,0.9960401267159449,0.9976240760295669,0.9976240760295669,1.0,1.0005279831045406,1.0005279831045406,1.0005279831045406,-0.0005277044854880009
300495.SZ,110100,1.0,0.9939799331103679,0.9946488294314382,0.9959866220735787,0.9959866220735787,1.0,0.9973244147157191,0.9993311036789297,0.9979933110367893,0.0026827632461434714
000691.SZ,110200,1.0,0.9961340206185568,0.9974226804123711,0.9974226804123711,0.9987113402061856,1.0,1.0012886597938144,1.0012886597938144,1.0,-0.0012870012870012104
002485.SZ,110300,1.0,0.997698504027618,0.997698504027618,0.9996164173379363,1.0,1.0,1.0,1.0,1.0,0.0
002712.SZ,110300,1.0,1.0,0.9991311902693311,0.9991311902693311,1.0,1.0,1.0,0.9973935708079931,0.9973935708079931,0.002613240418118501
300382.SZ,110500,1.0,0.9974042829331602,0.9974042829331602,0.9974042829331602,0.9961064243997404,1.0,0.9967553536664503,1.0,1.00064892926671,0.0032552083333334814
002459.SZ,110600,1.0,0.9983179142136248,0.9991589571068125,1.0,1.0,1.0,0.9991589571068125,0.9991589571068125,0.9983179142136248,0.0008417508417508657
300132.SZ,110700,1.0,0.9974811083123425,0.9974811083123425,0.9974811083123425,0.9987405541561712,1.0,1.0,1.0,1.0,0.0
002778.SZ,110800,1.0,0.9962515618492295,0.9970845481049563,0.9987505206164098,1.0,1.0,1.0,1.0,1.0020824656393168,0.0
600383.SH,110800,1.0,0.9985601151907847,0.9985601151907847,0.9985601151907847,0.9992800575953924,1.0,1.0,1.0,1.0,0.0
002734.SZ,110900,1.0,0.9996027016289233,0.9996027016289233,0.9996027016289233,1.0,1.0,1.0,1.0003972983710765,1.0003972983710765,-0.00039714058776796346
002857.SZ,110900,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996308600959763,0.9996308600959763,0.00036927621861160276
300301.SZ,110900,1.0,1.0,1.0,1.0,1.0,1.0,1.0016420361247946,1.0016420361247946,1.0016420361247946,-0.0016393442622950616
000609.SZ,111000,1.0,0.9935956084172003,0.9935956084172003,0.9935956084172003,0.9935956084172003,1.0,1.000914913083257,1.000914913083257,0.9972552607502287,-0.000914076782449702
002275.SZ,111000,1.0,1.0006105006105006,1.0,1.0,1.0,1.0,1.0,0.9981684981684983,0.9987789987789988,0.0
002348.SZ,111000,1.0,0.998263888888889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
300411.SZ,111000,1.0,0.9994287346472438,0.9994287346472438,0.9994287346472438,0.9994287346472438,1.0,1.0,1.0051413881748072,1.0054270208511855,-0.005115089514066473
600851.SH,111000,1.0,0.9962721342031686,0.9972041006523764,0.9981360671015844,0.9990680335507922,1.0,1.0,1.0009319664492078,1.0,0.0
002485.SZ,111100,1.0,0.9931428571428571,0.9931428571428571,0.9931428571428571,0.9931428571428571,1.0,0.9996190476190475,0.9996190476190475,0.9984761904761905,0.00038109756097570724
000534.SZ,111200,1.0,0.9992810927390366,0.9992810927390366,0.9992810927390366,0.9992810927390366,1.0,1.0,1.00215672178289,1.00215672178289,-0.002152080344332785
000715.SZ,111200,1.0,0.9958376690946931,0.9947970863683664,0.9947970863683664,0.9968782518210199,1.0,1.0020811654526536,1.0,1.0010405827263267,0.0
300606.SZ,111200,1.0,0.9919690660321239,0.9919690660321239,0.9931588340273647,0.9958358120166567,1.0,1.0,0.998810232004759,0.998810232004759,0.0
603090.SH,111200,1.0,0.9979695431472082,0.9979695431472082,1.0,1.0,1.0,1.0,0.9994923857868021,0.9994923857868021,0.0015251652262326942
300602.SZ,111300,1.0,0.9965960665658093,0.9965960665658093,0.9928139183055975,0.9965960665658093,1.0,1.0011346444780636,0.9947049924357034,1.0007564296520424,-0.00018907165815840177
600882.SH,111300,1.0,0.9989059080962801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
000609.SZ,111400,1.0,1.0018331805682859,1.002749770852429,1.002749770852429,0.9990834097158571,1.0,1.0018331805682859,1.003666361136572,1.003666361136572,-0.0018298261665141702
300434.SZ,111600,1.0,0.9991617770326907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
300600.SZ,111600,1.0,0.9997701149425288,0.9997701149425288,0.9997701149425288,0.9997701149425288,1.0,1.0,1.0022988505747126,1.0022988505747126,0.0
600983.SH,111600,1.0,1.0,1.0,1.0,1.0,1.0,0.9986130374479889,1.0,0.9986130374479889,0.001388888888888884
603090.SH,111700,1.0,1.0,0.9994923857868021,0.9994923857868021,0.9984771573604062,1.0,1.0,1.0,0.9994923857868021,0.0
000889.SZ,111800,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9977392614920875,0.0
300576.SZ,111800,1.0,1.0,1.0,1.0,1.0,1.0,1.004697592483852,1.004697592483852,1.004697592483852,-0.004675628287551081
600560.SH,111900,1.0,0.9990356798457088,0.9990356798457088,0.9990356798457088,0.9990356798457088,1.0,1.0,1.0009643201542913,1.0009643201542913,-0.0009633911368016612
002623.SZ,112000,1.0,0.997789566755084,0.998231653404067,0.9991158267020336,1.0,1.0,1.0,1.0004420866489832,1.0026525198938991,-0.002645502645502562
300006.SZ,112000,1.0,0.9921752738654147,0.9906103286384977,0.9906103286384977,0.9906103286384977,1.0,0.996870109546166,1.0,0.998435054773083,0.0031397174254317317
300254.SZ,112000,1.0,0.9970930232558138,0.9970930232558138,0.9970930232558138,0.9970930232558138,1.0,0.999031007751938,1.000968992248062,1.000968992248062,0.0009699321047527132
300610.SZ,112100,1.0,0.9923798358733881,0.992966002344666,0.9958968347010551,0.9982415005861666,1.0,0.9994138335287223,1.0011723329425557,1.0023446658851116,0.0005865102639295294
603579.SH,112100,1.0,0.9934456928838951,0.9937578027465668,0.9956304619225967,0.9978152309612983,1.0,1.00187265917603,1.00187265917603,1.00187265917603,-0.0018691588785046953
000610.SZ,112200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
600560.SH,112200,1.0,0.9980732177263968,0.9990366088631983,0.9990366088631983,1.0,1.0,1.0,0.9990366088631983,0.9990366088631983,0.0009643201542912649
600186.SH,112300,1.0,1.0,1.0,1.0,1.0,1.0,0.9967426710097721,1.0,1.0,0.0
300321.SZ,112400,1.0,0.9995648389904264,0.9995648389904264,0.9995648389904264,0.999129677980853,1.0,1.0,0.9995648389904264,0.999129677980853,0.0004353504571179556
300453.SZ,112600,1.0,0.9987995198079231,0.9993997599039615,1.0,1.0,1.0,0.9987995198079231,0.9993997599039615,0.9993997599039615,0.0012019230769231282
300602.SZ,112600,1.0,1.0007568590350047,1.0,1.0,1.0,1.0,0.996972563859981,0.9965941343424787,0.996972563859981,0.0030366293414310075
002086.SZ,112700,1.0,0.9958677685950414,0.9958677685950414,0.9958677685950414,0.9958677685950414,1.0,1.0,1.0041322314049588,1.003305785123967,0.0
600444.SH,112800,1.0,0.9980366492146597,0.9980366492146597,0.9986910994764399,1.0,1.0,0.9993455497382199,0.9993455497382199,1.0,0.0006548788474132206
603088.SH,112800,1.0,0.9901913875598087,0.9901913875598087,0.992822966507177,0.992822966507177,1.0,0.988755980861244,0.9997607655502393,0.9997607655502393,0.011371884829421752
300300.SZ,113000,1.0,0.9970674486803519,0.9970674486803519,0.9970674486803519,0.9941348973607037,1.0,0.9941348973607037,0.9941348973607037,0.9941348973607037,0.005899705014749346
600830.SH,113000,1.0,1.0010405827263267,1.0010405827263267,1.0010405827263267,1.0,1.0,1.0020811654526536,1.0010405827263267,1.0010405827263267,-0.0020768431983386737
000017.SZ,130100,1.0,1.0,1.0,0.9983974358974359,0.9983974358974359,1.0,1.001602564102564,1.001602564102564,1.001602564102564,-0.0015999999999999348
000785.SZ,130100,1.0,0.9979818365287588,0.9979818365287588,0.9979818365287588,0.9979818365287588,1.0,1.0,1.0,1.0,0.0
002349.SZ,130100,1.0,0.9446494464944648,0.9446494464944648,0.9446494464944648,0.9446494464944648,1.0,0.9963099630996308,0.991389913899139,0.9803198031980318,0.0037037037037037646
300538.SZ,130100,1.0,0.9888647474198804,0.9888647474198804,0.9888647474198804,0.9888647474198804,1.0,0.9902227050516024,0.9986420423682781,0.9975556762629005,0.009873834339001686
300627.SZ,130100,1.0,0.9635416666666666,0.9633246527777778,0.9633246527777778,0.9633246527777778,1.0,0.9973958333333334,0.990017361111111,0.9950086805555556,0.0026109660574411553
600243.SH,130100,1.0,0.995645863570392,0.995645863570392,0.995645863570392,0.995645863570392,1.0,1.0,1.0,1.0,0.0029112081513826826
603918.SH,130100,1.0,0.9977765425236242,0.9983324068927183,0.9988882712618121,0.9994441356309062,1.0,1.0,1.0,1.000555864369094,0.0
002336.SZ,130200,1.0,0.973594548551959,0.9744463373083475,0.9752981260647359,0.985519591141397,1.0,0.9897785349233389,0.9931856899488927,0.9957410562180579,0.010327022375215211
600880.SH,130200,1.0,0.9981203007518795,0.9981203007518795,0.9962406015037593,0.9981203007518795,1.0,1.0018796992481203,1.0018796992481203,1.0018796992481203,-0.0018761726078798668
603703.SH,130200,1.0,0.9871194379391102,0.9871194379391102,0.987704918032787,0.9918032786885248,1.0,0.9988290398126464,0.9982435597189697,0.9964871194379392,0.004705882352941115
002316.SZ,130300,1.0,0.9982773471145564,0.9982773471145564,0.9991386735572783,1.0,1.0,1.0,1.0,1.0,0.0008620689655172153
002838.SZ,130300,1.0,0.9987872908076644,0.9987872908076644,0.9997574581615329,0.9997574581615329,1.0,1.0,1.0012127091923357,1.0012127091923357,-0.001211240310077577
603158.SH,130500,1.0,0.9983827493261455,0.9989218328840971,0.9989218328840971,0.9994609164420485,1.0,1.0,1.0,1.0,0.0016198704103671524
002667.SZ,130600,1.0,0.9988116458704694,0.9988116458704694,0.9988116458704694,1.0,1.0,1.0,1.0,0.9988116458704694,0.0
300300.SZ,130600,1.0,0.9953024075161478,0.9953024075161478,1.0,1.0,1.0,1.0,1.0,1.0,0.0017647058823531125
002832.SZ,130700,1.0,0.9958820622632186,0.9958820622632186,1.0,1.0,1.0,1.0,0.9955526272442761,0.9955526272442761,0.004467240238252845
300550.SZ,130700,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0006393861892584063
000150.SZ,130800,1.0,0.9976674441852715,0.9973342219260246,0.9973342219260246,0.9986671109630122,1.0,0.9996667777407531,0.9996667777407531,0.9996667777407531,0.0003333333333332966
002741.SZ,130800,1.0,0.9980532121998703,0.9993510707332901,0.9993510707332901,0.9993510707332901,1.0,1.0,1.00064892926671,1.00064892926671,-0.0006485084306095956
300330.SZ,130800,1.0,0.9907063197026023,0.9907063197026023,0.9907063197026023,0.9907063197026023,1.0,1.0,0.9972118959107807,0.996282527881041,0.008434864104967188
300234.SZ,130900,1.0,0.9978046103183316,0.9978046103183316,0.9978046103183316,0.9989023051591658,1.0,1.0010976948408343,1.0,1.0,0.0
002542.SZ,131000,1.0,0.9881266490765171,0.9868073878627969,0.9907651715039577,0.9947229551451188,1.0,1.0092348284960422,1.0065963060686016,1.0158311345646438,-0.006553079947575369
002857.SZ,131000,1.0,1.0,1.0,1.0,1.0,1.0,0.9981570217471434,0.9981570217471434,0.9981570217471434,0.0018463810930575697
300211.SZ,131000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
000584.SZ,131100,1.0,0.9879518072289157,0.9872824631860777,0.9872824631860777,0.9879518072289157,1.0,0.9939759036144579,0.9926372155287818,0.9933065595716198,0.0060606060606061
600319.SH,131100,1.0,1.0029585798816567,1.0,1.0,1.0,1.0,1.0,1.0039447731755424,1.0009861932938855,0.0
300658.SZ,131200,1.0,0.9976643309976643,0.9986653319986654,0.9993326659993327,0.9993326659993327,1.0,1.0,1.0,0.9989989989989991,0.0010020040080158665
600855.SH,131200,1.0,0.9953333333333333,0.9953333333333333,0.9966666666666666,0.998,1.0,1.0026666666666666,1.0006666666666666,1.0006666666666666,-0.0006662225183211579
300087.SZ,131300,1.0,0.9981549815498155,0.9981549815498155,0.9990774907749078,1.0,1.0,1.0,1.0009225092250922,1.0009225092250922,-0.0009216589861751334
300132.SZ,131300,1.0,1.0,1.0,1.0,1.0,1.0,0.9987389659520808,0.9987389659520808,0.9987389659520808,0.0012626262626262985
600243.SH,131400,1.0,1.0014556040756915,1.0014556040756915,1.0,1.0,1.0,1.0,1.0,1.0,0.0
600792.SH,131400,1.0,1.0,1.0023310023310024,1.0,1.0,1.0,1.0,1.0023310023310024,1.0,-0.0023255813953487747
603258.SH,131400,1.0,0.9993857493857493,0.9996928746928745,1.0006142506142506,1.0,1.0,1.0,0.9993857493857493,0.999078624078624,0.0
603389.SH,131400,1.0,0.9921874999999999,0.9921874999999999,0.99375,0.9976562499999999,1.0,1.0031249999999998,1.00390625,1.0031249999999998,-0.0031152647975076775
002286.SZ,131500,1.0,0.9979550102249489,0.9989775051124744,0.9989775051124744,0.9979550102249489,1.0,1.0040899795501024,1.007157464212679,1.0081799591002045,-0.007106598984771617
300435.SZ,131500,1.0,0.998757763975155,0.998757763975155,0.998757763975155,0.998757763975155,1.0,1.0,1.0,0.998757763975155,0.0
002412.SZ,131600,1.0,1.0,1.0,1.0,1.0,1.0,0.9957575757575757,0.9957575757575757,0.9957575757575757,0.004260499087035852
600599.SH,131600,1.0,0.9995262908574136,0.9995262908574136,0.9995262908574136,1.0,1.0,1.0004737091425866,1.0004737091425866,1.0004737091425866,-0.00047348484848497296
000048.SZ,131700,1.0,0.9955134596211366,0.9955134596211366,0.9955134596211366,1.0,1.0,1.0,1.0,1.0,0.0
600250.SH,131700,1.0,0.9934959349593496,0.9934959349593496,0.9934959349593496,0.9934959349593496,1.0,0.9951219512195122,1.0,1.0,0.0008136696501221952
002459.SZ,131800,1.0,0.9991589571068125,0.9991589571068125,0.9991589571068125,0.9991589571068125,1.0,1.0008410428931875,1.0008410428931875,1.0008410428931875,-0.0008403361344537785
300330.SZ,131800,1.0,0.9981290926099159,0.9981290926099159,0.9990645463049579,1.0,1.0,1.000935453695042,1.0028063610851263,1.0037418147801684,-0.002798507462686728
002069.SZ,132100,1.0,0.9987546699875467,0.9987546699875467,0.9987546699875467,1.0,1.0,1.0,1.0,1.0,0.0
002485.SZ,132500,1.0,0.9984674329501915,0.9984674329501915,0.9984674329501915,0.9984674329501915,1.0,1.0042145593869731,1.0045977011494251,1.0045977011494251,-0.004576659038901476
600769.SH,132500,1.0,1.0016611295681064,1.0,1.0,1.0,1.0,1.0,1.0,0.9983388704318937,0.0
603908.SH,132500,1.0,1.0002773155851359,0.9988907376594565,0.9988907376594565,0.9988907376594565,1.0,1.0,1.0,0.999722684414864,0.0002773925104022634
000859.SZ,132600,1.0,1.0,1.0,1.0,0.9976525821596245,1.0,1.0,1.0,1.0,0.0
300061.SZ,132600,1.0,0.9938309685379395,0.9938309685379395,0.9938309685379395,0.9975323874151759,1.0,0.9987661937075879,0.9981492905613818,0.9981492905613818,0.008084577114428004
600247.SH,132600,1.0,1.0,1.0,1.0,1.0,1.0,0.9988801791713326,1.0,1.0,0.0011210762331839152
300300.SZ,132700,1.0,0.9941520467836257,0.9941520467836257,0.9941520467836257,0.9941520467836257,1.0,0.9994152046783625,0.9994152046783625,0.9994152046783625,0.00588235294117645
600234.SH,132700,1.0,0.9992779783393502,0.9992779783393502,0.9992779783393502,0.9992779783393502,1.0,1.0,1.0,1.0,0.0
000859.SZ,133000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
600721.SH,133000,1.0,0.9924026590693257,0.9924026590693257,0.9924026590693257,0.9971509971509972,1.0,1.0,1.0018993352326686,1.0009496676163343,-0.0018957345971565287
002765.SZ,133100,1.0,0.9920454545454546,0.9931818181818182,0.996590909090909,0.996590909090909,1.0,1.0011363636363637,1.0,0.9988636363636362,0.0
603825.SH,133100,1.0,0.9915584415584415,0.9954545454545455,0.9983766233766234,1.0,1.0,0.9983766233766234,0.9983766233766234,1.0,0.001626016260162677
000004.SZ,133200,1.0,0.9955277280858678,0.9955277280858678,0.9955277280858678,0.9955277280858678,1.0,0.9995527728085869,0.9995527728085869,0.9995527728085869,0.0004474272930647949
600234.SH,133200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9985559566787003,0.001446131597975464
002671.SZ,133300,1.0,1.0,1.0,1.0,1.0,1.0,0.998550724637681,0.998550724637681,0.998550724637681,0.0014513788098695635
300087.SZ,133300,1.0,0.9945105215004574,0.9954254345837147,0.9954254345837147,0.9945105215004574,1.0,0.9990850869167429,0.9990850869167429,0.9990850869167429,0.0009157509157509125
000798.SZ,133400,1.0,0.995305164319249,0.995305164319249,0.9964788732394367,0.9988262910798122,1.0,1.0,1.0,0.9976525821596245,0.0
002519.SZ,133400,1.0,0.99836867862969,0.9967373572593802,0.9967373572593802,0.99836867862969,1.0,0.99836867862969,0.99836867862969,0.99836867862969,0.0016339869281045694
603519.SH,133400,1.0,1.0163322445170322,1.0163322445170322,0.9976668222118525,1.0158656089594027,1.0,1.0,1.0153989734017732,1.0153989734017732,-0.015165441176470673
603555.SH,133600,1.0,0.9937677053824363,0.9937677053824363,0.9937677053824363,0.9977337110481587,1.0,1.0028328611898016,1.0028328611898016,1.0028328611898016,-0.0028248587570621764
300488.SZ,133700,1.0,0.9987220447284345,0.9987220447284345,0.9990415335463259,1.0,1.0,1.0006389776357827,0.9990415335463259,0.9993610223642173,0.0009593859929646342
002363.SZ,133800,1.0,0.993095512082854,0.993095512082854,0.994246260069045,0.996547756041427,1.0,0.998849252013809,0.996547756041427,0.996547756041427,0.0011520737327188613
600370.SH,133800,1.0,0.9906832298136645,0.9906832298136645,0.9906832298136645,0.9937888198757764,1.0,0.9968944099378881,0.9968944099378881,1.0,0.0031152647975078995
600847.SH,133800,1.0,0.9987071751777633,0.9987071751777633,0.9987071751777633,0.9987071751777633,1.0,1.0,1.0,1.0,0.0
300525.SZ,133900,1.0,0.9952198852772466,0.9956978967495218,0.9956978967495218,0.9997609942638622,1.0,1.0002390057361377,1.0002390057361377,1.0002390057361377,-0.00023894862604534328
000411.SZ,134000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
002231.SZ,134000,1.0,0.9963570127504553,0.9963570127504553,0.9972677595628414,0.9981785063752278,1.0,0.9981785063752278,0.9981785063752278,0.9981785063752278,0.00273972602739736
601226.SH,134000,1.0,0.9963503649635036,0.9981751824817517,0.9963503649635036,0.9981751824817517,1.0,1.0,1.0,1.0,0.0
002838.SZ,134100,1.0,0.9990314769975787,0.9990314769975787,0.9990314769975787,0.9990314769975787,1.0,1.0,1.0,1.0002421307506055,-0.00024207213749705137
300441.SZ,134300,1.0,0.9991735537190083,0.9991735537190083,0.9966942148760332,0.9966942148760332,1.0,1.0,0.9995867768595043,0.9995867768595043,0.0
300472.SZ,134400,1.0,0.986,0.986,0.9920000000000001,0.9966666666666666,1.0,1.01,1.0036666666666667,1.0033333333333334,-0.00990099009900991
603555.SH,134600,1.0,0.9977388355002825,0.9977388355002825,0.9977388355002825,0.9977388355002825,1.0,1.0,1.0,0.998304126625212,0.001698754246885592
300538.SZ,134700,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
300069.SZ,134900,1.0,1.0,0.9996993385447986,1.0,1.0,1.0,1.0,0.9996993385447986,1.0,0.00030075187969913486
300513.SZ,134900,1.0,1.0,1.0,1.0,1.0,1.0,0.9976289270895078,0.9976289270895078,0.9976289270895078,0.002376708259061333
